test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
XLOC_001916	XLOC_001916	FCRL1	chr1:157764193-157789940	Normal	Disease	NOTEST	0.0401435	0.0453214	0.175025	0	1	1	no
XLOC_001917	XLOC_001917	CD5L	chr1:157800703-157811634	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001918	XLOC_001918	LOC646268	chr1:158101833-158110430	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001919	XLOC_001919	CD1B	chr1:158297739-158301321	Normal	Disease	NOTEST	0.0927056	0.0522435	-0.827405	0	1	1	no
XLOC_001920	XLOC_001920	OR10T2	chr1:158368311-158369256	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001921	XLOC_001921	OR10K2	chr1:158389717-158390656	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001922	XLOC_001922	OR6Y1	chr1:158516917-158517895	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001923	XLOC_001923	OR6P1	chr1:158532440-158533394	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001924	XLOC_001924	OR10X1	chr1:158548708-158549689	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001925	XLOC_001925	SPTA1	chr1:158580495-158656506	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001926	XLOC_001926	OR6K2	chr1:158669467-158670442	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001927	XLOC_001927	OR6K3	chr1:158686957-158687905	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001928	XLOC_001928	OR6N1	chr1:158735533-158736472	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001929	XLOC_001929	OR6N2	chr1:158746471-158747425	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001930	XLOC_001930	AIM2	chr1:159032274-159046647	Normal	Disease	NOTEST	0.0431935	0.340847	2.98024	0	1	1	no
XLOC_001931	XLOC_001931	LOC100131825	chr1:159141376-159172932	Normal	Disease	NOTEST	0.0849568	0.474823	2.48259	0	1	1	no
XLOC_001932	XLOC_001932	OR10J3	chr1:159283459-159284449	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001933	XLOC_001933	OR10J5	chr1:159504867-159505797	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001934	XLOC_001934	CRP	chr1:159682078-159684379	Normal	Disease	NOTEST	0	0.0690606	inf	0	1	1	no
XLOC_001935	XLOC_001935	C1orf204,VSIG8	chr1:159796478-159832447	Normal	Disease	NOTEST	0.322287	0.503235	0.642888	0	1	1	no
XLOC_001936	XLOC_001936	CCDC19	chr1:159842153-159869906	Normal	Disease	NOTEST	0.522134	0.196307	-1.41131	0	1	1	no
XLOC_001937	XLOC_001937	TAGLN2	chr1:159887902-159895284	Normal	Disease	OK	261.8	110.877	-1.2395	-33.6247	5e-05	8.03331e-05	yes
XLOC_001938	XLOC_001938	IGSF9	chr1:159896828-159915386	Normal	Disease	OK	3.46013	2.89226	-0.258628	-1.78304	0.0119	0.0156144	yes
XLOC_001939	XLOC_001939	SLAMF9	chr1:159921281-159924044	Normal	Disease	NOTEST	0.503203	0.391303	-0.362854	0	1	1	no
XLOC_001940	XLOC_001940	PIGM	chr1:159997461-160001783	Normal	Disease	OK	23.7572	23.568	-0.0115393	-0.228773	0.7448	0.768979	no
XLOC_001941	XLOC_001941	KCNJ10	chr1:160007256-160040051	Normal	Disease	NOTEST	0.0218138	0.234094	3.42378	0	1	1	no
XLOC_001942	XLOC_001942	IGSF8	chr1:160061128-160068618	Normal	Disease	OK	56.6803	34.7356	-0.706431	-12.3482	5e-05	8.03331e-05	yes
XLOC_001943	XLOC_001943	DCAF8	chr1:160185504-160232350	Normal	Disease	OK	36.2967	42.4358	0.225443	4.89239	5e-05	8.03331e-05	yes
XLOC_001944	XLOC_001944	PEX19	chr1:160246598-160254941	Normal	Disease	OK	28.2259	14.6006	-0.950993	-14.9436	5e-05	8.03331e-05	yes
XLOC_001945	XLOC_001945	COPA	chr1:160258376-160328742	Normal	Disease	OK	75.8578	53.1887	-0.512177	-15.0321	5e-05	8.03331e-05	yes
XLOC_001946	XLOC_001946	SLAMF6	chr1:160454819-160493052	Normal	Disease	OK	1.02117	1.1916	0.222675	0.681961	0.31455	0.345974	no
XLOC_001947	XLOC_001947	CD84	chr1:160510883-160549306	Normal	Disease	OK	0.833647	1.32689	0.670546	3.68187	5e-05	8.03331e-05	yes
XLOC_001948	XLOC_001948	SLAMF1	chr1:160579890-160617081	Normal	Disease	NOTEST	0.0616863	0.173986	1.49595	0	1	1	no
XLOC_001949	XLOC_001949	CD48	chr1:160648535-160681641	Normal	Disease	OK	9.68191	9.53114	-0.022644	-0.134495	0.848	0.863412	no
XLOC_001950	XLOC_001950	CD244	chr1:160799949-160832692	Normal	Disease	NOTEST	0.109287	0.277485	1.34428	0	1	1	no
XLOC_001951	XLOC_001951	ITLN1	chr1:160846329-160854960	Normal	Disease	NOTEST	0.394669	0	-inf	0	1	1	no
XLOC_001952	XLOC_001952	ITLN2	chr1:160914815-160924589	Normal	Disease	OK	0.990527	0.0656214	-3.91596	-2.00287	0.01975	0.0252704	yes
XLOC_001953	XLOC_001953	F11R	chr1:160965000-160991133	Normal	Disease	OK	55.4662	30.1984	-0.877139	-23.7522	5e-05	8.03331e-05	yes
XLOC_001954	XLOC_001954	TSTD1	chr1:161007421-161008774	Normal	Disease	OK	306.961	167.992	-0.869667	-14.152	5e-05	8.03331e-05	yes
XLOC_001955	XLOC_001955	USF1	chr1:161009040-161015757	Normal	Disease	OK	22.6672	24.0767	0.0870271	1.03382	0.12815	0.148653	no
XLOC_001956	XLOC_001956	ARHGAP30	chr1:161016731-161039760	Normal	Disease	OK	1.9239	2.57483	0.420443	2.53079	0.0004	0.000603897	yes
XLOC_001957	XLOC_001957	PVRL4	chr1:161040780-161059385	Normal	Disease	OK	13.516	7.07927	-0.932998	-10.3949	5e-05	8.03331e-05	yes
XLOC_001958	XLOC_001958	PFDN2	chr1:161070345-161102478	Normal	Disease	OK	79.9654	87.3168	0.126885	1.51014	0.0254	0.032077	yes
XLOC_001959	XLOC_001959	DEDD	chr1:161070345-161102478	Normal	Disease	OK	34.1049	22.4001	-0.606474	-8.71289	5e-05	8.03331e-05	yes
XLOC_001960	XLOC_001960	B4GALT3	chr1:161141099-161147758	Normal	Disease	OK	26.1842	18.007	-0.54014	-7.24228	5e-05	8.03331e-05	yes
XLOC_001961	XLOC_001961	ADAMTS4	chr1:161159537-161168845	Normal	Disease	OK	7.65293	5.58483	-0.454499	-4.70748	5e-05	8.03331e-05	yes
XLOC_001962	XLOC_001962	APOA2	chr1:161192082-161193418	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001963	XLOC_001963	NR1I3	chr1:161195832-161208000	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001964	XLOC_001964	MPZ	chr1:161274524-161279762	Normal	Disease	OK	4.81054	1.10681	-2.11979	-7.60032	5e-05	8.03331e-05	yes
XLOC_001965	XLOC_001965	C1orf192	chr1:161284165-161337664	Normal	Disease	OK	1.05567	0	-inf	-nan	0.1183	0.138085	no
XLOC_001966	XLOC_001966	FCGR3A	chr1:161511550-161520413	Normal	Disease	OK	1.13957	3.0543	1.42235	4.92436	5e-05	8.03331e-05	yes
XLOC_001967	XLOC_001967	FCGR3B	chr1:161592987-161601753	Normal	Disease	NOTEST	0.372144	0.355309	-0.0667884	0	1	1	no
XLOC_001968	XLOC_001968	RPL31P11	chr1:161653494-161655042	Normal	Disease	NOTEST	0.0411536	0	-inf	0	1	1	no
XLOC_001969	XLOC_001969	OLFML2B	chr1:161952981-161993644	Normal	Disease	OK	4.69885	4.0108	-0.228418	-1.62578	0.0212	0.0270307	yes
XLOC_001970	XLOC_001970	C1orf111	chr1:162343514-162346644	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001971	XLOC_001971	SH2D1B	chr1:162365055-162381928	Normal	Disease	NOTEST	0	0.0268755	inf	0	1	1	no
XLOC_001972	XLOC_001972	C1orf110	chr1:162824086-162838605	Normal	Disease	NOTEST	0	0.0462627	inf	0	1	1	no
XLOC_001973	XLOC_001973	RGS5	chr1:163112088-163291581	Normal	Disease	OK	42.3539	66.8132	0.657639	18.29	5e-05	8.03331e-05	yes
XLOC_001974	XLOC_001974	LOC100505795	chr1:164528596-164821060	Normal	Disease	NOTEST	0	0.426512	inf	0	1	1	no
XLOC_001975	XLOC_001975	LMX1A	chr1:165171103-165325952	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001976	XLOC_001976	RXRG	chr1:165370158-165414592	Normal	Disease	NOTEST	0.417817	0.298031	-0.48741	0	1	1	no
XLOC_001977	XLOC_001977	LOC400794	chr1:165446078-165551341	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001978	XLOC_001978	ALDH9A1	chr1:165631448-165667900	Normal	Disease	OK	76.3117	43.8977	-0.79776	-18.2083	5e-05	8.03331e-05	yes
XLOC_001979	XLOC_001979	TMCO1	chr1:165693527-165738159	Normal	Disease	OK	37.0372	31.078	-0.253083	-5.49272	5e-05	8.03331e-05	yes
XLOC_001980	XLOC_001980	FAM78B	chr1:166039255-166135958	Normal	Disease	OK	0.606117	0.0488056	-3.63448	-1.8515	0.0199	0.0254512	yes
XLOC_001981	XLOC_001981	MIR921	chr1:166039255-166135958	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001982	XLOC_001982	TADA1	chr1:166825748-166845654	Normal	Disease	OK	5.23984	6.40315	0.289259	1.96816	0.0065	0.00874956	yes
XLOC_001983	XLOC_001983	ILDR2	chr1:166882440-166944561	Normal	Disease	NOTEST	0.231955	0.174725	-0.408758	0	1	1	no
XLOC_001984	XLOC_001984	GPA33	chr1:167022081-167059868	Normal	Disease	NOTEST	0.0214483	0	-inf	0	1	1	no
XLOC_001985	XLOC_001985	CD247	chr1:167399876-167487847	Normal	Disease	OK	0.713237	1.69367	1.2477	2.99118	0.00045	0.000676161	yes
XLOC_001986	XLOC_001986	CREG1	chr1:167510250-167523056	Normal	Disease	OK	39.2056	45.3317	0.20946	3.6866	5e-05	8.03331e-05	yes
XLOC_001987	XLOC_001987	ADCY10	chr1:167778624-167883453	Normal	Disease	NOTEST	0.0640021	0.198179	1.63062	0	1	1	no
XLOC_001988	XLOC_001988	BRP44	chr1:167885912-168045083	Normal	Disease	OK	129.396	189.235	0.548385	15.9131	5e-05	8.03331e-05	yes
XLOC_001989	XLOC_001989	GPR161	chr1:168053996-168105624	Normal	Disease	OK	3.45868	2.38305	-0.537411	-2.86347	5e-05	8.03331e-05	yes
XLOC_001990	XLOC_001990	ANKRD36BP1	chr1:168214818-168216668	Normal	Disease	NOTEST	0.201922	0.379611	0.910725	0	1	1	no
XLOC_001991	XLOC_001991	LOC100505918	chr1:168369426-168391894	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_001992	XLOC_001992	XCL2	chr1:168510002-168513235	Normal	Disease	OK	2.09808	0.839021	-1.32229	-1.57865	0.04415	0.0543012	no
XLOC_001993	XLOC_001993	DPT	chr1:168664694-168698442	Normal	Disease	OK	20.5617	5.28526	-1.95992	-14.1239	5e-05	8.03331e-05	yes
XLOC_001994	XLOC_001994	NME7	chr1:169075946-169337186	Normal	Disease	OK	2.06449	4.74413	1.20036	4.70225	5e-05	8.03331e-05	yes
XLOC_001995	XLOC_001995	C1orf114	chr1:169337193-169396670	Normal	Disease	OK	0.833295	2.33113	1.48413	4.22552	5e-05	8.03331e-05	yes
XLOC_001996	XLOC_001996	SLC19A2	chr1:169433148-169455208	Normal	Disease	OK	2.89927	5.52372	0.929951	6.70849	5e-05	8.03331e-05	yes
XLOC_001997	XLOC_001997	F5	chr1:169481191-169555769	Normal	Disease	OK	0.707491	2.52455	1.83524	11.6017	5e-05	8.03331e-05	yes
XLOC_001998	XLOC_001998	SELP	chr1:169558087-169599377	Normal	Disease	OK	4.53169	5.66629	0.322356	2.4857	0.00065	0.000962576	yes
XLOC_001999	XLOC_001999	SELL	chr1:169659805-169680843	Normal	Disease	OK	1.63444	1.84433	0.174306	0.634875	0.35265	0.385147	no
XLOC_002000	XLOC_002000	SELE	chr1:169691780-169703220	Normal	Disease	OK	2.46875	7.11543	1.52717	11.2573	5e-05	8.03331e-05	yes
XLOC_002001	XLOC_002001	METTL18	chr1:169761672-169764031	Normal	Disease	OK	3.66096	5.68673	0.635379	2.97995	5e-05	8.03331e-05	yes
XLOC_002002	XLOC_002002	SCYL3	chr1:169764549-169863076	Normal	Disease	OK	4.29392	4.88909	0.187271	1.39373	0.0436	0.0536474	no
XLOC_002003	XLOC_002003	KIFAP3	chr1:169890469-170043879	Normal	Disease	OK	7.92062	9.99425	0.335486	3.27539	5e-05	8.03331e-05	yes
XLOC_002004	XLOC_002004	MIR3119-1	chr1:170115187-170136923	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_002005	XLOC_002005	LOC284688	chr1:170240545-170253349	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_002006	XLOC_002006	MIR1295A	chr1:171060017-171086959	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_002007	XLOC_002007	MYOC	chr1:171604556-171621773	Normal	Disease	NOTEST	0.541988	0.407665	-0.410878	0	1	1	no
XLOC_002008	XLOC_002008	VAMP4	chr1:171669295-171711379	Normal	Disease	OK	3.92045	6.36681	0.699553	5.21065	5e-05	8.03331e-05	yes
XLOC_002009	XLOC_002009	DNM3OS	chr1:171810620-172381857	Normal	Disease	OK	0.441794	2.33961	2.40482	10.1628	5e-05	8.03331e-05	yes
XLOC_002010	XLOC_002010	PIGC	chr1:172389827-172437969	Normal	Disease	OK	23.1042	15.8132	-0.547029	-5.2655	5e-05	8.03331e-05	yes
XLOC_002011	XLOC_002011	TNFSF18	chr1:173010359-173020103	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_002012	XLOC_002012	TNFSF4	chr1:173152869-173176471	Normal	Disease	OK	0.946336	1.24034	0.390311	1.46365	0.041	0.0505978	no
XLOC_002013	XLOC_002013	LOC100506023	chr1:173204198-173446294	Normal	Disease	NOTEST	0.308333	0.2206	-0.483057	0	1	1	no
XLOC_002014	XLOC_002014	SLC9A11	chr1:173469603-173572233	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_002015	XLOC_002015	ANKRD45	chr1:173577474-173639001	Normal	Disease	NOTEST	0.090017	0.076208	-0.240255	0	1	1	no
XLOC_002016	XLOC_002016	CENPL	chr1:173768687-173793777	Normal	Disease	OK	0.742006	1.12701	0.603002	1.57193	0.02755	0.034651	yes
XLOC_002017	XLOC_002017	GAS5	chr1:173832385-173837125	Normal	Disease	OK	62.6097	75.3334	0.266902	2.86027	5e-05	8.03331e-05	yes
XLOC_002018	XLOC_002018	SNORD81	chr1:173832385-173837125	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_002019	XLOC_002019	SNORD47	chr1:173832385-173837125	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_002020	XLOC_002020	SNORD80	chr1:173832385-173837125	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_002021	XLOC_002021	SNORD79	chr1:173832385-173837125	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_002022	XLOC_002022	SNORD78	chr1:173832385-173837125	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_002023	XLOC_002023	SNORD44	chr1:173832385-173837125	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_002024	XLOC_002024	SNORD77	chr1:173832385-173837125	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_002025	XLOC_002025	SNORD76	chr1:173832385-173837125	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_002026	XLOC_002026	SNORD75	chr1:173832385-173837125	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_002027	XLOC_002027	SNORD74	chr1:173832385-173837125	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_002028	XLOC_002028	SERPINC1	chr1:173872941-173886516	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_002029	XLOC_002029	RC3H1	chr1:173900351-173962210	Normal	Disease	OK	1.72935	5.43104	1.651	17.5816	5e-05	8.03331e-05	yes
XLOC_002030	XLOC_002030	MRPS14	chr1:174982093-174992591	Normal	Disease	OK	14.284	16.6314	0.21951	2.34273	0.00065	0.000962576	yes
XLOC_002031	XLOC_002031	KIAA0040	chr1:175126122-175162229	Normal	Disease	OK	7.14373	6.8284	-0.0651318	-0.703221	0.3067	0.337901	no
XLOC_002032	XLOC_002032	TNR	chr1:175291934-175712752	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_002033	XLOC_002033	RFWD2	chr1:175913966-176176370	Normal	Disease	OK	9.92381	10.828	0.125803	1.27752	0.0642	0.0773224	no
XLOC_002034	XLOC_002034	SCARNA3	chr1:175913966-176176370	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_002035	XLOC_002035	ASTN1	chr1:176830202-177134024	Normal	Disease	NOTEST	0.0458722	0.0177452	-1.37019	0	1	1	no
XLOC_002036	XLOC_002036	MIR488	chr1:176830202-177134024	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_002037	XLOC_002037	SEC16B	chr1:177898241-177939050	Normal	Disease	OK	0.116453	0.706911	2.60178	4.0742	0.00015	0.000233804	yes
XLOC_002038	XLOC_002038	LOC730102	chr1:177975274-178007142	Normal	Disease	OK	2.84745	5.2748	0.889447	5.70216	5e-05	8.03331e-05	yes
XLOC_002039	XLOC_002039	LOC100302401	chr1:178060642-178448648	Normal	Disease	NOTEST	0.103991	0.205377	0.981817	0	1	1	no
XLOC_002040	XLOC_002040	ANGPTL1	chr1:178694299-178889237	Normal	Disease	OK	1.23075	0.807577	-0.607866	-2.17387	0.00295	0.00410761	yes
XLOC_002041	XLOC_002041	ABL2	chr1:179068461-179198819	Normal	Disease	OK	4.73466	6.51409	0.460304	6.28498	5e-05	8.03331e-05	yes
XLOC_002042	XLOC_002042	NPHS2	chr1:179334854-179545084	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_002043	XLOC_002043	TOR1AIP2	chr1:179809101-179846941	Normal	Disease	OK	10.2512	8.3501	-0.295932	-4.71356	5e-05	8.03331e-05	yes
XLOC_002044	XLOC_002044	LOC100527964	chr1:180199432-180244188	Normal	Disease	OK	0.384746	3.43888	3.15996	8.06435	5e-05	8.03331e-05	yes
XLOC_002045	XLOC_002045	ACBD6	chr1:180257351-180472022	Normal	Disease	OK	34.3671	22.7123	-0.597556	-7.23132	5e-05	8.03331e-05	yes
XLOC_002046	XLOC_002046	MIR3121	chr1:180257351-180472022	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_002047	XLOC_002047	STX6	chr1:180942175-180992046	Normal	Disease	OK	6.3961	7.77557	0.281757	3.10003	5e-05	8.03331e-05	yes
XLOC_002048	XLOC_002048	ZNF648	chr1:182023704-182030847	Normal	Disease	NOTEST	0.0161361	0	-inf	0	1	1	no
XLOC_002049	XLOC_002049	GLUL	chr1:182350838-182361341	Normal	Disease	OK	138.227	72.2217	-0.936534	-29.6323	5e-05	8.03331e-05	yes
XLOC_002050	XLOC_002050	TEDDM1	chr1:182367251-182369751	Normal	Disease	OK	0.120861	0.682064	2.49656	3.05527	0.00495	0.00675046	yes
XLOC_002051	XLOC_002051	RNASEL	chr1:182542768-182558394	Normal	Disease	OK	3.25122	3.28301	0.0140406	0.101298	0.87945	0.89331	no
XLOC_002052	XLOC_002052	RGS16	chr1:182567757-182573548	Normal	Disease	OK	4.43332	5.87495	0.406188	2.72051	0.00015	0.000233804	yes
XLOC_002053	XLOC_002053	RGS8	chr1:182615791-182642067	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_002054	XLOC_002054	SHCBP1L	chr1:182868999-182922553	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_002055	XLOC_002055	NMNAT2	chr1:183217371-183387634	Normal	Disease	NOTEST	0.0530556	0.107887	1.02395	0	1	1	no
XLOC_002056	XLOC_002056	DKFZP564C196	chr1:183430010-183441117	Normal	Disease	NOTEST	0.0493279	0.0835102	0.759547	0	1	1	no
XLOC_002057	XLOC_002057	NCF2	chr1:183524696-183560056	Normal	Disease	OK	1.56866	1.4918	-0.0724735	-0.233075	0.7231	0.748644	no
XLOC_002058	XLOC_002058	ARPC5	chr1:183595331-183604985	Normal	Disease	OK	62.7154	60.0634	-0.0623347	-1.31518	0.06275	0.0756699	no
XLOC_002059	XLOC_002059	APOBEC4	chr1:183605207-183897666	Normal	Disease	NOTEST	0	0.0243527	inf	0	1	1	no
XLOC_002060	XLOC_002060	GLT25D2	chr1:183904965-184006863	Normal	Disease	OK	1.19604	1.13641	-0.0737907	-0.35761	0.61375	0.643991	no
XLOC_002061	XLOC_002061	EDEM3	chr1:184659624-184724041	Normal	Disease	OK	7.50031	12.5639	0.744261	11.5708	5e-05	8.03331e-05	yes
XLOC_002062	XLOC_002062	FAM129A	chr1:184760165-184943682	Normal	Disease	OK	37.678	17.621	-1.09643	-28.0392	5e-05	8.03331e-05	yes
XLOC_002063	XLOC_002063	TRMT1L	chr1:185087217-185260913	Normal	Disease	OK	2.30533	4.21847	0.871745	5.88694	5e-05	8.03331e-05	yes
XLOC_002064	XLOC_002064	IVNS1ABP	chr1:185265521-185286461	Normal	Disease	OK	11.5739	26.5367	1.19711	19.2974	5e-05	8.03331e-05	yes
XLOC_002065	XLOC_002065	LOC100288079	chr1:185292978-185304171	Normal	Disease	NOTEST	0	0.13225	inf	0	1	1	no
XLOC_002066	XLOC_002066	MIR548F1	chr1:185703682-186446655	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_002067	XLOC_002067	TPR	chr1:185703682-186446655	Normal	Disease	OK	6.30694	12.5459	0.992201	16.649	5e-05	8.03331e-05	yes
XLOC_002068	XLOC_002068	PDC	chr1:185703682-186446655	Normal	Disease	NOTEST	0	0.251993	inf	0	1	1	no
XLOC_002069	XLOC_002069	PTGS2	chr1:186640943-186649559	Normal	Disease	OK	6.87358	9.08191	0.401934	4.65305	5e-05	8.03331e-05	yes
XLOC_002070	XLOC_002070	FAM5C	chr1:190066796-190446759	Normal	Disease	OK	4.3104	3.15829	-0.448678	-2.81103	0.0001	0.000157641	yes
XLOC_002071	XLOC_002071	UCHL5	chr1:192981495-193060906	Normal	Disease	OK	7.01414	11.0078	0.650184	5.55373	5e-05	8.03331e-05	yes
XLOC_002072	XLOC_002072	GLRX2	chr1:193065594-193075244	Normal	Disease	OK	69.3762	45.6193	-0.604798	-6.55747	5e-05	8.03331e-05	yes
XLOC_002073	XLOC_002073	B3GALT2	chr1:193091087-193223942	Normal	Disease	OK	0.831092	0.919714	0.146177	0.496744	0.48105	0.514462	no
XLOC_002074	XLOC_002074	KCNT2	chr1:196194912-196577499	Normal	Disease	NOTEST	0.00975633	0.0881747	3.17595	0	1	1	no
XLOC_002075	XLOC_002075	MIR4735	chr1:196194912-196577499	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_002076	XLOC_002076	F13B	chr1:197008320-197036397	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_002077	XLOC_002077	ASPM	chr1:197053256-197115824	Normal	Disease	NOTEST	0.0564166	0.466989	3.0492	0	1	1	no
XLOC_002078	XLOC_002078	ZBTB41	chr1:197122813-197169672	Normal	Disease	OK	0.639768	0.928346	0.537113	2.68541	0.0005	0.00074851	yes
XLOC_002079	XLOC_002079	DENND1B	chr1:197473878-197744623	Normal	Disease	OK	2.1087	3.66815	0.798697	6.1052	5e-05	8.03331e-05	yes
XLOC_002080	XLOC_002080	ATP6V1G3	chr1:198492351-198510075	Normal	Disease	NOTEST	0.253983	0	-inf	0	1	1	no
XLOC_002081	XLOC_002081	LOC100131234	chr1:198777131-198906558	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_002082	XLOC_002082	MIR181B1	chr1:198777131-198906558	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_002083	XLOC_002083	MIR181A1	chr1:198777131-198906558	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_002084	XLOC_002084	C1orf98	chr1:200311671-200342920	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_002085	XLOC_002085	ZNF281	chr1:200375419-200379166	Normal	Disease	OK	4.90971	7.0389	0.519713	4.55608	5e-05	8.03331e-05	yes
XLOC_002086	XLOC_002086	KIF14	chr1:200520624-200589862	Normal	Disease	NOTEST	0.0708508	0.275729	1.9604	0	1	1	no
XLOC_002087	XLOC_002087	DDX59	chr1:200613164-200639126	Normal	Disease	OK	5.66302	8.90581	0.653174	4.99375	5e-05	8.03331e-05	yes
XLOC_002088	XLOC_002088	KIF21B	chr1:200938513-200992828	Normal	Disease	NOTEST	0.251467	0.256428	0.0281897	0	1	1	no
XLOC_002089	XLOC_002089	CACNA1S	chr1:201008639-201081694	Normal	Disease	NOTEST	0	0	0	0	1	1	no
XLOC_002090	XLOC_002090	TMEM9	chr1:201103899-201123632	Normal	Disease	OK	108.792	57.2176	-0.927038	-18.6874	5e-05	8.03331e-05	yes
XLOC_002091	XLOC_002091	TNNT2	chr1:201328141-201346805	Normal	Disease	NOTEST	0.182731	0.411637	1.17165	0	1	1	no
XLOC_002092	XLOC_002092	LAD1	chr1:201349965-201368669	Normal	Disease	OK	20.2746	12.7763	-0.666201	-8.54045	5e-05	8.03331e-05	yes
XLOC_002093	XLOC_002093	TNNI1	chr1:201372894-201390874	Normal	Disease	OK	1.46213	0.571786	-1.35453	-5.95149	5e-05	8.03331e-05	yes
XLOC_002094	XLOC_002094	PHLDA3	chr1:201434621-201438299	Normal	Disease	OK	39.4513	20.7654	-0.925895	-11.1098	5e-05	8.03331e-05	yes
XLOC_002095	XLOC_002095	CSRP1	chr1:201452657-201476387	Normal	Disease	OK	879.825	506.363	-0.797046	-38.0074	5e-05	8.03331e-05	yes
XLOC_002096	XLOC_002096	LMOD1	chr1:201865583-201915716	Normal	Disease	OK	79.7931	54.7027	-0.544651	-17.1314	5e-05	8.03331e-05	yes
XLOC_002097	XLOC_002097	ARL8A	chr1:202102531-202113871	Normal	Disease	OK	47.4811	22.0649	-1.1056	-14.7864	5e-05	8.03331e-05	yes
XLOC_002098	XLOC_002098	PTPN7	chr1:202116140-202130716	Normal	Disease	OK	1.10211	1.49732	0.442112	1.6275	0.01885	0.024189	yes
XLOC_002099	XLOC_002099	UBE2T	chr1:202300784-202311094	Normal	Disease	OK	2.41749	6.84199	1.5009	4.77245	5e-05	8.03331e-05	yes
XLOC_002100	XLOC_002100	SYT2	chr1:202559724-202679551	Normal	Disease	NOTEST	0.195585	0.238016	0.283262	0	1	1	no
XLOC_002101	XLOC_002101	KDM5B	chr1:202696531-202777549	Normal	Disease	OK	9.4417	11.8578	0.328714	5.30849	5e-05	8.03331e-05	yes
XLOC_002102	XLOC_002102	RABIF	chr1:202847409-202858385	Normal	Disease	OK	6.28609	6.18443	-0.0235224	-0.204899	0.7778	0.799537	no
XLOC_002103	XLOC_002103	KLHL12	chr1:202860229-202896371	Normal	Disease	OK	11.7029	12.8939	0.139816	1.73568	0.0135	0.0176012	yes
XLOC_002104	XLOC_002104	ADIPOR1	chr1:202909959-202927700	Normal	Disease	OK	125.905	73.1615	-0.783183	-19.4763	5e-05	8.03331e-05	yes
